agentGroup3
1;1.210446
1;0.6465607
1;86.62228
2;1.088619
2;0.7585647
2;72.75902
3;1.028634
3;0.7711385
3;73.30763
4;1.032215
4;0.7584072
4;72.35715
5;1.03693
5;0.7373542
5;71.37404
6;1.04101
6;0.7138126
6;71.3024
7;1.043884
7;0.6768883
7;69.88834
8;1.046931
8;0.6674076
8;69.5628
9;1.050241
9;0.636942
9;63.84243
10;1.053296
10;0.6379035
10;61.44291
11;1.056299
11;0.6307976
11;62.24872
12;1.060534
12;0.6475121
12;61.5603
13;1.06454
13;0.6065853
13;61.39947
14;1.068496
14;0.6074967
14;60.98384
15;1.072792
15;0.6268274
15;63.69081
16;1.076944
16;0.6043069
16;59.43353
17;1.080893
17;0.6136848
17;58.59907
18;1.084971
18;0.6091979
18;57.76677
19;1.089616
19;0.6085815
19;56.15964
20;1.094104
20;0.6042199
20;56.48103
21;1.098594
21;0.5710325
21;55.99831
22;1.104055
22;0.6093436
22;55.13142
23;1.109259
23;0.6688591
23;59.47691
24;1.114657
24;0.6332797
24;58.69065
25;1.118841
25;0.5759528
25;58.42683
26;1.123635
26;0.6495089
26;58.06158
27;1.128497
27;0.6189396
27;59.50858
28;1.133279
28;0.6308864
28;60.26362
29;1.136564
29;0.6447011
29;60.10298
30;1.139431
30;0.6794298
30;61.4601
31;1.142138
31;0.6313669
31;61.5888
32;1.144502
32;0.6234967
32;58.05522
33;1.147154
33;0.5969421
33;58.30781
34;1.149319
34;0.5939594
34;57.47165
35;1.151608
35;0.5759754
35;57.25077
36;1.158001
36;0.6197026
36;54.93234
37;1.164551
37;0.5995256
37;54.55583
38;1.170542
38;0.5981551
38;55.03378
39;1.174481
39;0.619432
39;54.3343
40;1.178332
40;0.6124161
40;55.49853
41;1.182824
41;0.5610154
41;56.38363
42;1.187417
42;0.5844859
42;54.80656
43;1.192252
43;0.5708842
43;54.73231
44;1.197912
44;0.6097305
44;55.8696
45;1.20162
45;0.557811
45;57.3489
46;1.20533
46;0.5578295
46;57.718
47;1.209251
47;0.5699831
47;57.69687
48;1.213796
48;0.5718438
48;57.32342
49;1.219761
49;0.5621425
49;56.86729
50;1.226257
50;0.5582263
