agentGroup2
863;1.084071
863;0.7115106
863;86.73479
864;0.8947532
864;0.8612496
864;84.26533
865;0.9190658
865;1.088557
865;43.97902
866;1.02326
866;0.8753179
866;79.28075
867;0.9452292
867;0.9543748
867;58.68031
868;0.9850015
868;0.7726458
868;94.23101
869;1.023487
869;1.110472
869;46.36568
870;0.8317879
870;0.760147
870;73.7909
871;0.8656713
871;0.7277541
871;81.02111
872;0.9247097
872;0.9002163
872;70.36453
873;0.8201175
873;0.7973768
873;61.96588
874;0.8235775
874;0.5651639
874;72.70483
875;0.8943881
875;0.7043291
875;69.2542
876;0.8669474
876;0.5799081
876;63.315
877;0.8372183
877;0.7626962
877;81.20705
878;0.9043509
878;0.8033184
878;63.83617
879;0.8471779
879;0.8729773
879;67.76394
880;0.8728381
880;0.8567444
880;61.71255
881;0.8116981
881;0.7997974
881;67.4155
882;0.8633048
882;0.7448537
882;72.78823
883;0.789866
883;0.9193809
883;75.5358
884;0.8415477
884;0.7319117
884;72.29047
885;0.7725986
885;0.7175778
885;79.37144
886;0.7856914
886;0.6546379
886;62.54694
887;0.7595288
887;0.6851665
887;80.75697
888;0.7810805
888;0.6731664
888;84.5771
889;0.8170691
889;0.728605
889;67.76125
890;0.8030236
890;0.9469197
890;82.48763
891;0.7745132
891;0.5377598
891;74.32453
892;0.8098732
892;0.8745546
892;83.72398
893;0.7478816
893;0.6969576
893;78.16574
894;0.8031035
894;0.6506421
894;66.40916
895;0.8368142
895;0.8313427
895;81.54104
896;0.7925889
896;0.8805248
896;75.21684
897;0.7777335
897;0.8150164
897;68.98799
898;0.7949412
898;0.8041105
898;65.40561
899;0.7681918
899;0.8186651
899;70.20273
900;0.7082018
900;0.6640946
900;76.48201
901;0.7040093
901;0.7217795
901;70.52808
902;0.756182
902;0.8195734
902;73.61858
903;0.7601138
903;0.7210743
903;78.84203
904;0.7511477
904;0.8256075
904;86.9734
905;0.6770157
905;0.7413768
905;89.98134
906;0.6694154
906;0.7171366
906;85.0007
907;0.6878273
907;0.6913713
907;91.4278
908;0.7645208
908;0.5459451
908;80.78386
909;0.7530285
909;0.6883658
909;81.46956
910;0.7742314
910;0.7330882
910;97.04332
911;0.6668299
911;0.8924167
911;105.4338
912;0.6172541
912;0.679716
912;105.8328
913;0.709228
913;0.7697236
913;81.18925
914;0.7734757
914;0.4800448
914;89.83382
915;0.7531271
915;0.6482084
915;78.81069
916;0.7351708
916;0.5981885
916;77.69549
917;0.7785648
917;0.8893263
917;76.4031
918;0.7995477
918;0.6460879
918;89.04741
919;0.7947772
919;0.8025597
919;98.72304
920;0.7730961
920;0.8829938
920;72.37473
921;0.7599338
921;0.6879907
921;94.40231
922;0.8042384
922;0.7741557
922;87.53655
923;0.8125511
923;0.620407
923;82.11649
924;0.7898821
924;0.6111495
924;83.548
925;0.7914788
925;0.6280123
925;81.43102
926;0.7197716
926;0.7980114
926;79.88527
927;0.6851046
927;0.5314608
927;84.26644
928;0.6855019
928;0.6215865
928;80.5145
929;0.7024394
929;0.5824798
929;82.48143
930;0.72347
930;0.6785873
930;66.16523
931;0.7466155
931;0.7713426
931;72.47751
932;0.7557765
932;0.7383596
932;91.02349
933;0.7572567
933;0.6824003
933;87.55743
934;0.6518164
934;0.5752735
934;81.2288
935;0.7163556
935;0.5810792
935;95.01584
936;0.7157086
936;0.5924606
936;90.39106
937;0.7190952
937;0.6636465
937;91.66124
938;0.7296919
938;0.7103642
938;98.28053
939;0.7159948
939;0.6682587
